time,vibration
0.0,0.24835707650561634
0.01001001001001001,-0.00627886054111039
0.02002002002002002,0.44930229923064224
0.03003003003003003,0.9490815815798498
0.04004004004004004,0.13185686710522362
0.050050050050050046,0.19224758291427857
0.06006006006006006,1.1580818025639457
0.07007007007007007,0.8098949769488897
0.08008008008008008,0.24745734083457163
0.09009009009009009,0.8075846650303646
0.10010010010010009,0.3565851187945739
0.11011011011011011,0.40509203396798343
0.12012012012012012,0.8060782262667979
0.13013013013013014,-0.22711203120671042
0.14014014014014015,-0.0913847035577916
0.15015015015015015,0.5284273987202577
0.16016016016016016,0.3384511487886058
0.17017017017017017,1.0339449415307904
0.18018018018018017,0.4512964618219912
0.19019019019019018,0.22406388016095846
0.20020020020020018,1.6842688591439536
0.21021021021021022,0.8560226329928817
0.22022022022022023,1.0163096892665897
0.23023023023023023,0.27992087454808523
0.24024024024024024,0.725929009775555
0.2502502502502503,1.0554600586835305
0.2602602602602603,0.42242592631709186
0.2702702702702703,1.179749444431713
0.2802802802802803,0.6816363943381042
0.2902902902902903,0.8222810780054804
0.3003003003003003,0.6496184511854131
0.3103103103103103,1.8551960652088315
0.3203203203203203,0.8972196710930492
0.3303303303303303,0.3464494361998629
0.34034034034034033,1.254452628437817
0.35035035035035034,0.19729930908829596
0.36036036036036034,0.8734998040766947
0.37037037037037035,-0.25246142036683894
0.38038038038038036,0.01870989271397383
0.39039039039039036,0.7339627037789462
0.40040040040040037,0.9549813675395449
0.41041041041041043,0.6193319009971074
0.42042042042042044,0.4216130210946897
0.43043043043043044,0.27277880826189016
0.44044044044044045,-0.37371088335849467
0.45045045045045046,-0.05359808459057097
0.46046046046046046,0.015567200273956805
0.47047047047047047,0.7130379199129504
0.4804804804804805,0.294146669162688
0.4904904904904905,-0.8218056127981571
0.5005005005005005,0.15889725248966105
0.5105105105105106,-0.2585326338347789
0.5205205205205206,-0.4670382954348483
0.5305305305305306,0.11518349938736949
0.5405405405405406,0.2635216998628503
0.5505505505505506,0.15333501532660976
0.5605605605605606,-0.7910057954188876
0.5705705705705706,-0.5836265419879336
0.5805805805805806,-0.3193154210157057
0.5905905905905906,-0.05118365879903686
0.6006006006006006,-0.830421153928603
0.6106106106106106,-0.7332049150049343
0.6206206206206206,-1.2405519756321244
0.6306306306306306,-1.3297786381420136
0.6406406406406406,-0.3668098821916185
0.6506506506506506,-0.1332931721774544
0.6606606606606606,-0.8825499511202274
0.6706706706706707,-0.3765625296367563
0.6806806806806807,-0.7258217502530722
0.6906906906906907,-1.253925166762416
0.7007007007007007,-0.7717099801302442
0.7107107107107107,-0.20066574842470297
0.7207207207207207,-1.00103873735068
0.7307307307307307,-0.21035785897651715
0.7407407407407407,-2.3081807103161402
0.7507507507507507,-0.5890376222881022
0.7607607607607607,-0.9541916550771758
0.7707707707707707,-1.1409997688303186
0.7807807807807807,-0.9354757924858086
0.7907907907907907,-1.9611200056977367
0.8008008008008007,-1.0593255842735696
0.8108108108108109,-0.7493327415406362
0.8208208208208209,-0.1636721052982758
0.8308308308308309,-1.1329149790495523
0.8408408408408409,-1.2457320987466443
0.8508508508508509,-1.0567416387499373
0.8608608608608609,-0.3093531360045618
0.8708708708708709,-0.5608364439305549
0.8808808808808809,-0.9453820932387719
0.8908908908908909,-0.3764672593701435
0.9009009009009009,-0.534657622532253
0.9109109109109109,-0.04666310486287589
0.9209209209209209,-0.8277015963851041
0.9309309309309309,-0.5843105865680984
0.9409409409409409,-0.5586752903477461
0.950950950950951,-1.0350864225406857
0.960960960960961,-0.09477704684629931
0.970970970970971,-0.050857499782706955
0.980980980980981,-0.11665908041494293
0.990990990990991,-0.17386861587136618
1.001001001001001,-0.7013959377091392
1.011011011011011,-0.14119361678789427
1.021021021021021,-0.03966196942776079
1.031031031031031,-0.20739788337391182
1.0410410410410411,0.17437722056730637
1.0510510510510511,0.5173163669827718
1.0610610610610611,1.317407950529284
1.0710710710710711,0.5191477594292172
1.0810810810810811,0.6164701391750167
1.0910910910910911,0.5043795136651061
1.1011011011011012,-0.36601734581190026
1.1111111111111112,0.6295306719619308
1.1211211211211212,0.7197801939487753
1.1311311311311312,1.9654363815193707
1.1411411411411412,0.6788832464890402
1.1511511511511512,0.9640208563905392
1.1611611611611612,0.8308588150601806
1.1711711711711712,0.2954889770066631
1.1811811811811812,1.4793734671370564
1.1911911911911912,1.3084721538230943
1.2012012012012012,1.3488776458989529
1.2112112112112112,0.5157539631224275
1.2212212212212212,1.6850932816476596
1.2312312312312312,0.29212905774422726
1.2412412412412412,1.2919146187706576
1.2512512512512513,2.0951969087727362
1.2612612612612613,0.5022296340291554
1.2712712712712713,0.7079330818676337
1.2812812812812813,1.0305725997638604
1.2912912912912913,0.7147957504999418
1.3013013013013013,0.17316641802672883
1.3113113113113113,0.960993392808299
1.3213213213213213,0.37010918868289244
1.3313313313313313,1.109042413337077
1.3413413413413413,0.38006998334163883
1.3513513513513513,1.5789643328757106
1.3613613613613613,0.37340615128977145
1.3713713713713713,0.5620124259586725
1.3813813813813813,1.0849529444995019
1.3913913913913913,0.015231446825579864
1.4014014014014013,0.6943689167306716
1.4114114114114114,1.1818895658872663
1.4214214214214214,-0.3298333946901702
1.4314314314314314,0.509941141472619
1.4414414414414414,0.48963012676874856
1.4514514514514514,0.6912423135004062
1.4614614614614614,-0.3786899719413049
1.4714714714714714,-0.48193663538416087
1.4814814814814814,0.37706369693367986
1.4914914914914914,0.20192741060965075
1.5015015015015014,0.11581235294704305
1.5115115115115114,0.10095819282790183
1.5215215215215214,-0.47482434079582914
1.5315315315315314,-0.08069809288720196
1.5415415415415414,-0.11152333277950849
1.5515515515515514,-0.6754494239054918
1.5615615615615615,0.5556579912696101
1.5715715715715715,-0.19777662069850066
1.5815815815815815,-1.0860896765177441
1.5915915915915915,-0.21596656031466388
1.6016016016016015,-1.0832374557475573
1.6116116116116117,-0.25165113406746803
1.6216216216216217,-0.11264107947384383
1.6316316316316317,-1.1462892266599587
1.6416416416416417,-0.29535893486012793
1.6516516516516517,-0.6086826780180127
1.6616616616616617,-0.43884604119344134
1.6716716716716717,0.06707817921716641
1.6816816816816818,-1.0319694358153233
1.6916916916916918,-1.310504845789591
1.7017017017017018,-1.3990633485415107
1.7117117117117118,-1.3791068947530956
1.7217217217217218,-1.0228076611404207
1.7317317317317318,-0.8228436833094888
1.7417417417417418,-0.8603087114114469
1.7517517517517518,-0.5863478036822818
1.7617617617617618,-0.9907695934338792
1.7717717717717718,-0.2638909599907733
1.7817817817817818,-1.1124563713411548
1.7917917917917918,0.3943625349794547
1.8018018018018018,-0.6346635728379266
1.8118118118118118,-1.3541043971298197
1.8218218218218218,-1.4353402995538747
1.8318318318318318,-0.6294676925435347
1.8418418418418419,-0.9498019913681525
1.8518518518518519,-0.4451229457089982
1.8618618618618619,-0.5263850220847549
1.8718718718718719,-0.7572816752530224
1.8818818818818819,-1.0992768323968822
1.8918918918918919,-1.3856436096385747
1.901901901901902,-0.801333235533881
1.911911911911912,-0.09744615546958535
1.921921921921922,-0.3640898370179162
1.931931931931932,-1.037634170461401
1.941941941941942,-0.27016222548864177
1.951951951951952,-0.1046711468027545
1.961961961961962,-0.6786599283922463
1.971971971971972,-0.09833389027910627
1.981981981981982,-0.08386451220607363
1.991991991991992,-0.6217797192786779
2.002002002002002,0.19147229801288304
2.012012012012012,0.35579432776651965
2.022022022022022,0.6794529595602935
2.032032032032032,0.7268082112422563
2.042042042042042,-0.4277381735664566
2.052052052052052,-0.14765917627341651
2.062062062062062,0.6376574317279267
2.0720720720720722,0.6944159859130092
2.0820820820820822,0.7506999050524992
2.0920920920920922,2.4732446208209877
2.1021021021021022,0.8838643417375106
2.1121121121121122,1.215375701727694
2.1221221221221223,1.1712066878873235
2.1321321321321323,1.0637691572852381
2.1421421421421423,0.6213879632633188
2.1521521521521523,1.1963756474395388
2.1621621621621623,0.4651165304645254
2.1721721721721723,0.7643906093546154
2.1821821821821823,0.6678979296774836
2.1921921921921923,0.9756957263603122
2.2022022022022023,2.112570440935041
2.2122122122122123,0.03831361315635984
2.2222222222222223,1.3279378481994648
2.2322322322322323,0.1874169924105984
2.2422422422422423,0.7628463413325524
2.2522522522522523,1.544375170250432
2.2622622622622623,1.0291734293264216
2.2722722722722724,0.4513518645265454
2.2822822822822824,0.6218474447511324
2.2922922922922924,1.3046998431620769
2.3023023023023024,0.581303673876284
2.3123123123123124,1.0325594743682962
2.3223223223223224,0.9213040760717743
2.3323323323323324,0.5433528177990903
2.3423423423423424,1.9083228536284396
2.3523523523523524,1.117200833813038
2.3623623623623624,-0.251603967667136
2.3723723723723724,0.8119112822532517
2.3823823823823824,0.34266569450267237
2.3923923923923924,1.051986844249918
2.4024024024024024,0.17924648355353934
2.4124124124124124,0.46559949748235374
2.4224224224224224,0.7208541758228895
2.4324324324324325,0.8447788453290532
2.4424424424424425,-0.24633508440154844
2.4524524524524525,0.12707523739880805
2.4624624624624625,-0.003797959616225699
2.4724724724724725,-0.15456513352268575
2.4824824824824825,0.9925708316830492
2.4924924924924925,0.24964442483278357
2.5025025025025025,-0.6461650162245622
2.5125125125125125,0.3803935019617193
2.5225225225225225,0.9200367665813975
2.5325325325325325,0.3132451782488136
2.5425425425425425,-1.023815852293612
2.5525525525525525,-0.5663468319174945
2.5625625625625625,0.25040900199014526
2.5725725725725725,-0.7941833457440086
2.5825825825825826,-0.2739996046112747
2.5925925925925926,-0.1621919513561375
2.6026026026026026,-1.0644008699521648
2.6126126126126126,-0.6797486010845447
2.6226226226226226,-2.3170995480837564
2.6326326326326326,-1.2523855173690874
2.6426426426426426,-0.907274543342497
2.6526526526526526,-1.4425924453482526
2.6626626626626626,-0.03696808122757522
2.6726726726726726,-1.5993434719890942
2.6826826826826826,-1.1318972676635246
2.6926926926926926,-0.8705010169107656
2.7027027027027026,-0.23553009020619275
2.7127127127127126,-1.6906121302928796
2.7227227227227226,-0.40376708439013664
2.7327327327327327,-0.9890038269801458
2.7427427427427427,-1.4897148852828028
2.7527527527527527,-0.7687986898266651
2.7627627627627627,-0.8972565923702994
2.7727727727727727,-1.289889154303181
2.7827827827827827,-0.9439599149188521
2.7927927927927927,-1.1567271452470307
2.8028028028028027,-0.8887086999682404
2.8128128128128127,-0.59206026193379
2.8228228228228227,-0.10412496786963898
2.8328328328328327,-1.4865012370810264
2.8428428428428427,0.23189393908031541
2.8528528528528527,-1.774395438435657
2.8628628628628627,-0.8348158389858804
2.8728728728728727,-0.422335320240497
2.8828828828828827,-0.5307352854733881
2.8928928928928928,-0.934663927848515
2.9029029029029028,-0.6769933798206587
2.9129129129129128,-0.766785179310996
2.9229229229229228,-0.7602621102660632
2.932932932932933,0.015767406569763442
2.942942942942943,-0.17236230786880938
2.952952952952953,-0.6377737609058765
2.962962962962963,0.21918406697418358
2.972972972972973,-0.015351059883545515
2.982982982982983,0.2997135940481206
2.992992992992993,0.27080231893942086
3.003003003003003,-0.3956302006765721
3.013013013013013,-0.19841841823528067
3.023023023023023,0.5178007336295872
3.033033033033033,0.5112508441284236
3.043043043043043,0.25671181915244634
3.053053053053053,0.3858667325121623
3.063063063063063,1.024782006889538
3.073073073073073,0.1473841662262086
3.083083083083083,0.7721863618260084
3.093093093093093,0.4510373201361217
3.103103103103103,0.49460563744981506
3.113113113113113,1.2017609625153853
3.123123123123123,1.1114272368463796
3.133133133133133,1.1490573597459264
3.143143143143143,1.435690029785626
3.153153153153153,0.8310044959234658
3.163163163163163,1.195786376954407
3.173173173173173,0.7306035300998008
3.183183183183183,1.075244503417204
3.193193193193193,0.8719031720835946
3.203203203203203,1.005580838494629
3.2132132132132134,1.2709847934744598
3.2232232232232234,0.5767700818306598
3.2332332332332334,2.040649593598008
3.2432432432432434,0.4960902754548304
3.2532532532532534,0.3926967878700601
3.2632632632632634,1.5755850397003706
